Data;Media;Fator Diario
2001-04-19;16.23;1.00059701
2001-04-20;16.23;1.00059701
2001-04-23;16.23;1.00059701
2001-04-24;16.23;1.00059701
2001-04-25;16.23;1.00059701
2001-04-26;16.23;1.00059701
2001-04-27;16.25;1.00059769
2001-04-30;16.23;1.00059701
2001-05-02;16.22;1.00059667
2001-05-03;16.21;1.00059632
2001-05-04;16.23;1.00059701
2001-05-07;16.23;1.00059701
2001-05-08;16.24;1.00059735
2001-05-09;16.25;1.00059769
2001-05-10;16.25;1.00059769
2001-05-11;16.25;1.00059769
2001-05-14;16.24;1.00059735
2001-05-15;16.25;1.00059769
2001-05-16;16.24;1.00059735
2001-05-17;16.25;1.00059769
2001-05-18;16.25;1.00059769
2001-05-21;16.24;1.00059735
2001-05-22;16.25;1.00059769
2001-05-23;16.61;1.00060997
2001-05-24;16.72;1.00061371
2001-05-25;16.75;1.00061473
2001-05-28;16.76;1.00061507
2001-05-29;16.77;1.00061541
2001-05-30;16.77;1.00061541
2001-05-31;16.76;1.00061507
2001-06-01;16.77;1.00061541
2001-06-04;16.76;1.00061507
2001-06-05;16.75;1.00061473
2001-06-06;16.73;1.00061405
2001-06-07;16.71;1.00061337
2001-06-08;16.67;1.00061201
2001-06-11;16.64;1.00061099
2001-06-12;16.66;1.00061167
2001-06-13;16.64;1.00061099
2001-06-15;16.67;1.00061201
2001-06-18;16.75;1.00061473
2001-06-19;16.78;1.00061575
2001-06-20;17.22;1.00063068
2001-06-21;18.26;1.00066576
2001-06-22;18.27;1.00066609
2001-06-25;18.27;1.00066609
2001-06-26;18.26;1.00066576
2001-06-27;18.28;1.00066643
2001-06-28;18.28;1.00066643
2001-06-29;18.28;1.00066643
2001-07-02;18.29;1.00066677
2001-07-03;18.3;1.0006671
2001-07-04;18.3;1.0006671
2001-07-05;18.3;1.0006671
2001-07-06;18.32;1.00066777
2001-07-09;18.31;1.00066744
2001-07-10;18.33;1.00066811
2001-07-11;18.43;1.00067146
2001-07-12;18.48;1.00067314
2001-07-13;18.44;1.0006718
2001-07-16;18.4;1.00067046
2001-07-17;18.37;1.00066945
2001-07-18;18.7;1.00068051
2001-07-19;18.95;1.00068886
2001-07-20;18.97;1.00068953
2001-07-23;18.94;1.00068853
2001-07-24;18.95;1.00068886
2001-07-25;18.95;1.00068886
2001-07-26;18.92;1.00068786
2001-07-27;18.96;1.00068919
2001-07-30;18.96;1.00068919
2001-07-31;18.96;1.00068919
2001-08-01;18.97;1.00068953
2001-08-02;18.96;1.00068919
2001-08-03;18.97;1.00068953
2001-08-06;18.98;1.00068986
2001-08-07;19.0;1.00069053
2001-08-08;19.0;1.00069053
2001-08-09;19.0;1.00069053
2001-08-10;18.99;1.0006902
2001-08-13;19.01;1.00069086
2001-08-14;19.01;1.00069086
2001-08-15;19.01;1.00069086
2001-08-16;19.02;1.0006912
2001-08-17;19.03;1.00069153
2001-08-20;19.03;1.00069153
2001-08-21;19.04;1.00069186
2001-08-22;19.06;1.00069253
2001-08-23;19.03;1.00069153
2001-08-24;19.04;1.00069186
2001-08-27;19.03;1.00069153
2001-08-28;19.02;1.0006912
2001-08-29;19.0;1.00069053
2001-08-30;19.02;1.0006912
2001-08-31;19.04;1.00069186
2001-09-03;19.04;1.00069186
2001-09-04;19.02;1.0006912
2001-09-05;19.02;1.0006912
2001-09-06;19.02;1.0006912
2001-09-10;19.04;1.00069186
2001-09-11;19.03;1.00069153
2001-09-12;19.03;1.00069153
2001-09-13;19.02;1.0006912
2001-09-14;19.04;1.00069186
2001-09-17;19.04;1.00069186
2001-09-18;19.04;1.00069186
2001-09-19;19.03;1.00069153
2001-09-20;19.03;1.00069153
2001-09-21;19.05;1.0006922
2001-09-24;19.04;1.00069186
2001-09-25;19.06;1.00069253
2001-09-26;19.08;1.0006932
2001-09-27;19.09;1.00069353
2001-09-28;19.09;1.00069353
2001-10-01;19.1;1.00069386
2001-10-02;19.11;1.0006942
2001-10-03;19.11;1.0006942
2001-10-04;19.09;1.00069353
2001-10-05;19.08;1.0006932
2001-10-08;19.07;1.00069286
2001-10-09;19.06;1.00069253
2001-10-10;19.04;1.00069186
2001-10-11;19.04;1.00069186
2001-10-15;19.04;1.00069186
2001-10-16;19.03;1.00069153
2001-10-17;19.02;1.0006912
2001-10-18;19.04;1.00069186
2001-10-19;19.03;1.00069153
2001-10-22;19.03;1.00069153
2001-10-23;19.04;1.00069186
2001-10-24;19.04;1.00069186
2001-10-25;19.03;1.00069153
2001-10-26;19.02;1.0006912
2001-10-29;19.04;1.00069186
2001-10-30;19.03;1.00069153
2001-10-31;19.03;1.00069153
2001-11-01;19.03;1.00069153
2001-11-05;19.04;1.00069186
2001-11-06;19.04;1.00069186
2001-11-07;19.05;1.0006922
2001-11-08;19.04;1.00069186
2001-11-09;19.05;1.0006922
2001-11-12;19.05;1.0006922
2001-11-13;19.04;1.00069186
2001-11-14;19.05;1.0006922
2001-11-16;19.05;1.0006922
2001-11-19;19.05;1.0006922
2001-11-20;19.05;1.0006922
2001-11-21;19.03;1.00069153
2001-11-22;19.05;1.0006922
2001-11-23;19.05;1.0006922
2001-11-26;19.05;1.0006922
2001-11-27;19.05;1.0006922
2001-11-28;19.05;1.0006922
2001-11-29;19.05;1.0006922
2001-11-30;19.06;1.00069253
2001-12-03;19.06;1.00069253
2001-12-04;19.06;1.00069253
2001-12-05;19.08;1.0006932
2001-12-06;19.07;1.00069286
2001-12-07;19.07;1.00069286
2001-12-10;19.06;1.00069253
2001-12-11;19.07;1.00069286
2001-12-12;19.06;1.00069253
2001-12-13;19.04;1.00069186
2001-12-14;19.04;1.00069186
2001-12-17;19.05;1.0006922
2001-12-18;19.05;1.0006922
2001-12-19;19.05;1.0006922
2001-12-20;19.05;1.0006922
2001-12-21;19.06;1.00069253
2001-12-24;19.06;1.00069253
2001-12-26;19.03;1.00069153
2001-12-27;19.02;1.0006912
2001-12-28;19.02;1.0006912
2001-12-31;19.02;1.0006912
2002-01-02;19.02;1.0006912
2002-01-03;19.02;1.0006912
2002-01-04;19.03;1.00069153
2002-01-07;19.03;1.00069153
2002-01-08;19.02;1.0006912
2002-01-09;19.03;1.00069153
2002-01-10;19.03;1.00069153
2002-01-11;19.02;1.0006912
2002-01-14;19.02;1.0006912
2002-01-15;19.02;1.0006912
2002-01-16;19.02;1.0006912
2002-01-17;19.02;1.0006912
2002-01-18;19.02;1.0006912
2002-01-21;19.03;1.00069153
2002-01-22;19.02;1.0006912
2002-01-23;19.01;1.00069086
2002-01-24;19.02;1.0006912
2002-01-25;19.02;1.0006912
2002-01-28;19.02;1.0006912
2002-01-29;19.02;1.0006912
2002-01-30;19.02;1.0006912
2002-01-31;19.03;1.00069153
2002-02-01;19.04;1.00069186
2002-02-04;19.04;1.00069186
2002-02-05;19.04;1.00069186
2002-02-06;19.04;1.00069186
2002-02-07;19.04;1.00069186
2002-02-08;19.04;1.00069186
2002-02-13;19.04;1.00069186
2002-02-14;19.04;1.00069186
2002-02-15;19.04;1.00069186
2002-02-18;19.04;1.00069186
2002-02-19;19.03;1.00069153
2002-02-20;19.02;1.0006912
2002-02-21;18.78;1.00068318
2002-02-22;18.78;1.00068318
2002-02-25;18.79;1.00068352
2002-02-26;18.78;1.00068318
2002-02-27;18.8;1.00068385
2002-02-28;18.79;1.00068352
2002-03-01;18.79;1.00068352
2002-03-04;18.79;1.00068352
2002-03-05;18.79;1.00068352
2002-03-06;18.79;1.00068352
2002-03-07;18.79;1.00068352
2002-03-08;18.79;1.00068352
2002-03-11;18.79;1.00068352
2002-03-12;18.79;1.00068352
2002-03-13;18.79;1.00068352
2002-03-14;18.79;1.00068352
2002-03-15;18.79;1.00068352
2002-03-18;18.79;1.00068352
2002-03-19;18.79;1.00068352
2002-03-20;18.46;1.00067247
2002-03-21;18.54;1.00067515
2002-03-22;18.54;1.00067515
2002-03-25;18.55;1.00067548
2002-03-26;18.56;1.00067582
2002-03-27;18.56;1.00067582
2002-03-28;18.55;1.00067548
2002-04-01;18.52;1.00067448
2002-04-02;18.46;1.00067247
2002-04-03;18.42;1.00067113
2002-04-04;18.41;1.00067079
2002-04-05;18.4;1.00067046
2002-04-08;18.39;1.00067012
2002-04-09;18.39;1.00067012
2002-04-10;18.39;1.00067012
2002-04-11;18.39;1.00067012
2002-04-12;18.39;1.00067012
2002-04-15;18.39;1.00067012
2002-04-16;18.39;1.00067012
2002-04-17;18.34;1.00066844
2002-04-18;18.38;1.00066979
2002-04-19;18.39;1.00067012
2002-04-22;18.35;1.00066878
2002-04-23;18.34;1.00066844
2002-04-24;18.33;1.00066811
2002-04-25;18.33;1.00066811
2002-04-26;18.3;1.0006671
2002-04-29;18.25;1.00066542
2002-04-30;18.12;1.00066106
2002-05-02;18.27;1.00066609
2002-05-03;18.25;1.00066542
2002-05-06;18.21;1.00066408
2002-05-07;18.13;1.00066139
2002-05-08;18.02;1.00065769
2002-05-09;18.09;1.00066005
2002-05-10;18.19;1.00066341
2002-05-13;18.29;1.00066677
2002-05-14;18.34;1.00066844
2002-05-15;18.35;1.00066878
2002-05-16;18.33;1.00066811
2002-05-17;18.33;1.00066811
2002-05-20;18.29;1.00066677
2002-05-21;18.13;1.00066139
2002-05-22;18.15;1.00066206
2002-05-23;18.3;1.0006671
2002-05-24;18.34;1.00066844
2002-05-27;18.31;1.00066744
2002-05-28;18.24;1.00066509
2002-05-29;18.06;1.00065904
2002-05-31;17.73;1.00064792
2002-06-03;16.9;1.00061983
2002-06-04;13.69;1.00050928
2002-06-05;16.2;1.00059598
2002-06-06;17.3;1.00063339
2002-06-07;17.84;1.00065163
2002-06-10;18.08;1.00065971
2002-06-11;18.13;1.00066139
2002-06-12;18.06;1.00065904
2002-06-13;17.95;1.00065534
2002-06-14;18.25;1.00066542
2002-06-17;18.37;1.00066945
2002-06-18;18.34;1.00066844
2002-06-19;18.38;1.00066979
2002-06-20;18.4;1.00067046
2002-06-21;18.39;1.00067012
2002-06-24;18.39;1.00067012
2002-06-25;18.44;1.0006718
2002-06-26;18.45;1.00067213
2002-06-27;18.42;1.00067113
2002-06-28;18.45;1.00067213
2002-07-01;18.43;1.00067146
2002-07-02;18.36;1.00066912
2002-07-03;18.37;1.00066945
2002-07-04;18.3;1.0006671
2002-07-05;18.38;1.00066979
2002-07-08;18.43;1.00067146
2002-07-09;18.44;1.0006718
2002-07-10;18.4;1.00067046
2002-07-11;18.36;1.00066912
2002-07-12;18.25;1.00066542
2002-07-15;18.33;1.00066811
2002-07-16;18.35;1.00066878
2002-07-17;18.23;1.00066475
2002-07-18;17.89;1.00065332
2002-07-19;17.86;1.00065231
2002-07-22;17.87;1.00065264
2002-07-23;17.84;1.00065163
2002-07-24;17.92;1.00065433
2002-07-25;17.88;1.00065298
2002-07-26;17.9;1.00065365
2002-07-29;17.9;1.00065365
2002-07-30;17.88;1.00065298
2002-07-31;17.86;1.00065231
2002-08-01;17.85;1.00065197
2002-08-02;17.88;1.00065298
2002-08-05;17.84;1.00065163
2002-08-06;17.91;1.00065399
2002-08-07;17.9;1.00065365
2002-08-08;17.89;1.00065332
2002-08-09;17.89;1.00065332
2002-08-12;17.84;1.00065163
2002-08-13;17.9;1.00065365
2002-08-14;17.85;1.00065197
2002-08-15;17.86;1.00065231
2002-08-16;17.88;1.00065298
2002-08-19;17.89;1.00065332
2002-08-20;17.89;1.00065332
2002-08-21;17.89;1.00065332
2002-08-22;17.77;1.00064927
2002-08-23;17.82;1.00065096
2002-08-26;17.85;1.00065197
2002-08-27;17.87;1.00065264
2002-08-28;17.88;1.00065298
2002-08-29;17.88;1.00065298
2002-08-30;17.87;1.00065264
2002-09-02;17.91;1.00065399
2002-09-03;17.92;1.00065433
2002-09-04;17.86;1.00065231
2002-09-05;17.88;1.00065298
2002-09-06;17.87;1.00065264
2002-09-09;17.88;1.00065298
2002-09-10;17.89;1.00065332
2002-09-11;17.89;1.00065332
2002-09-12;17.88;1.00065298
2002-09-13;17.88;1.00065298
2002-09-16;17.89;1.00065332
2002-09-17;17.88;1.00065298
2002-09-18;17.9;1.00065365
2002-09-19;17.89;1.00065332
2002-09-20;17.89;1.00065332
2002-09-23;17.9;1.00065365
2002-09-24;17.87;1.00065264
2002-09-25;17.88;1.00065298
2002-09-26;17.88;1.00065298
2002-09-27;17.89;1.00065332
2002-09-30;17.9;1.00065365
2002-10-01;17.89;1.00065332
2002-10-02;17.9;1.00065365
2002-10-03;17.89;1.00065332
2002-10-04;17.86;1.00065231
2002-10-07;17.85;1.00065197
2002-10-08;17.84;1.00065163
2002-10-09;17.84;1.00065163
2002-10-10;17.85;1.00065197
2002-10-11;17.84;1.00065163
2002-10-14;17.88;1.00065298
2002-10-15;20.87;1.00075245
2002-10-16;20.86;1.00075212
2002-10-17;20.84;1.00075146
2002-10-18;20.84;1.00075146
2002-10-21;20.84;1.00075146
2002-10-22;20.83;1.00075113
2002-10-23;20.81;1.00075048
2002-10-24;20.82;1.0007508
2002-10-25;20.81;1.00075048
2002-10-28;20.81;1.00075048
2002-10-29;20.79;1.00074982
2002-10-30;20.81;1.00075048
2002-10-31;20.79;1.00074982
2002-11-01;20.8;1.00075015
2002-11-04;20.81;1.00075048
2002-11-05;20.82;1.0007508
2002-11-06;20.83;1.00075113
2002-11-07;20.83;1.00075113
2002-11-08;20.83;1.00075113
2002-11-11;20.82;1.0007508
2002-11-12;20.82;1.0007508
2002-11-13;20.79;1.00074982
2002-11-14;20.79;1.00074982
2002-11-18;20.78;1.00074949
2002-11-19;20.78;1.00074949
2002-11-20;20.79;1.00074982
2002-11-21;21.6;1.00077636
2002-11-22;21.7;1.00077962
2002-11-25;21.77;1.00078191
2002-11-26;21.82;1.00078354
2002-11-27;21.83;1.00078386
2002-11-28;21.81;1.00078321
2002-11-29;21.75;1.00078126
2002-12-02;21.81;1.00078321
2002-12-03;21.84;1.00078419
2002-12-04;21.83;1.00078386
2002-12-05;21.84;1.00078419
2002-12-06;21.84;1.00078419
2002-12-09;21.82;1.00078354
2002-12-10;21.8;1.00078289
2002-12-11;21.76;1.00078158
2002-12-12;21.75;1.00078126
2002-12-13;21.74;1.00078093
2002-12-16;21.74;1.00078093
2002-12-17;21.73;1.0007806
2002-12-18;21.73;1.0007806
2002-12-19;24.73;1.00087729
2002-12-20;24.75;1.00087793
2002-12-23;24.76;1.00087825
2002-12-24;24.73;1.00087729
2002-12-26;24.74;1.00087761
2002-12-27;24.77;1.00087857
2002-12-30;24.81;1.00087984
2002-12-31;24.83;1.00088048
2003-01-02;24.82;1.00088016
2003-01-03;24.81;1.00087984
2003-01-06;24.83;1.00088048
2003-01-07;24.83;1.00088048
2003-01-08;24.82;1.00088016
2003-01-09;24.81;1.00087984
2003-01-10;24.81;1.00087984
2003-01-13;24.8;1.00087952
2003-01-14;24.81;1.00087984
2003-01-15;24.83;1.00088048
2003-01-16;24.85;1.00088111
2003-01-17;24.85;1.00088111
2003-01-20;24.84;1.0008808
2003-01-21;24.84;1.0008808
2003-01-22;24.85;1.00088111
2003-01-23;25.28;1.00089477
2003-01-24;25.32;1.00089604
2003-01-27;25.33;1.00089635
2003-01-28;25.22;1.00089287
2003-01-29;25.31;1.00089572
2003-01-30;25.33;1.00089635
2003-01-31;25.28;1.00089477
2003-02-03;25.33;1.00089635
2003-02-04;25.35;1.00089699
2003-02-05;25.37;1.00089762
2003-02-06;25.37;1.00089762
2003-02-07;25.35;1.00089699
2003-02-10;25.34;1.00089667
2003-02-11;25.33;1.00089635
2003-02-12;25.28;1.00089477
2003-02-13;25.27;1.00089445
2003-02-14;25.29;1.00089509
2003-02-17;25.32;1.00089604
2003-02-18;25.29;1.00089509
2003-02-19;25.3;1.0008954
2003-02-20;26.07;1.00091974
2003-02-21;26.19;1.00092352
2003-02-24;26.22;1.00092446
2003-02-25;26.23;1.00092477
2003-02-26;26.23;1.00092477
2003-02-27;26.24;1.00092509
2003-02-28;26.28;1.00092635
2003-03-05;26.3;1.00092698
2003-03-06;26.29;1.00092666
2003-03-07;26.29;1.00092666
2003-03-10;26.32;1.00092761
2003-03-11;26.3;1.00092698
2003-03-12;26.29;1.00092666
2003-03-13;26.27;1.00092603
2003-03-14;26.27;1.00092603
2003-03-17;26.27;1.00092603
2003-03-18;26.24;1.00092509
2003-03-19;26.23;1.00092477
2003-03-20;26.24;1.00092509
2003-03-21;26.23;1.00092477
2003-03-24;26.22;1.00092446
2003-03-25;26.19;1.00092352
2003-03-26;26.2;1.00092383
2003-03-27;26.19;1.00092352
2003-03-28;26.22;1.00092446
2003-03-31;26.23;1.00092477
2003-04-01;26.21;1.00092415
2003-04-02;26.21;1.00092415
2003-04-03;26.21;1.00092415
2003-04-04;26.21;1.00092415
2003-04-07;26.22;1.00092446
2003-04-08;26.22;1.00092446
2003-04-09;26.21;1.00092415
2003-04-10;26.19;1.00092352
2003-04-11;26.2;1.00092383
2003-04-14;26.2;1.00092383
2003-04-15;26.21;1.00092415
2003-04-16;26.27;1.00092603
2003-04-17;26.29;1.00092666
2003-04-22;26.28;1.00092635
2003-04-23;26.28;1.00092635
2003-04-24;26.25;1.0009254
2003-04-25;26.22;1.00092446
2003-04-28;26.23;1.00092477
2003-04-29;26.23;1.00092477
2003-04-30;26.28;1.00092635
2003-05-02;26.29;1.00092666
2003-05-05;26.28;1.00092635
2003-05-06;26.25;1.0009254
2003-05-07;26.24;1.00092509
2003-05-08;26.23;1.00092477
2003-05-09;26.23;1.00092477
2003-05-12;26.22;1.00092446
2003-05-13;26.21;1.00092415
2003-05-14;26.23;1.00092477
2003-05-15;26.2;1.00092383
2003-05-16;26.25;1.0009254
2003-05-19;26.26;1.00092572
2003-05-20;26.24;1.00092509
2003-05-21;26.2;1.00092383
2003-05-22;26.18;1.0009232
2003-05-23;26.19;1.00092352
2003-05-26;26.19;1.00092352
2003-05-27;26.18;1.0009232
2003-05-28;26.17;1.00092289
2003-05-29;26.18;1.0009232
2003-05-30;26.18;1.0009232
2003-06-02;26.19;1.00092352
2003-06-03;26.2;1.00092383
2003-06-04;26.18;1.0009232
2003-06-05;26.19;1.00092352
2003-06-06;26.18;1.0009232
2003-06-09;26.18;1.0009232
2003-06-10;26.18;1.0009232
2003-06-11;26.17;1.00092289
2003-06-12;26.16;1.00092257
2003-06-13;26.16;1.00092257
2003-06-16;26.16;1.00092257
2003-06-17;26.16;1.00092257
2003-06-18;26.14;1.00092194
2003-06-20;25.66;1.0009068
2003-06-23;25.65;1.00090648
2003-06-24;25.66;1.0009068
2003-06-25;25.66;1.0009068
2003-06-26;25.66;1.0009068
2003-06-27;25.67;1.00090711
2003-06-30;25.68;1.00090743
2003-07-01;25.65;1.00090648
2003-07-02;25.65;1.00090648
2003-07-03;25.64;1.00090617
2003-07-04;25.63;1.00090585
2003-07-07;25.62;1.00090553
2003-07-08;25.63;1.00090585
2003-07-09;25.63;1.00090585
2003-07-10;25.61;1.00090522
2003-07-11;25.61;1.00090522
2003-07-14;25.62;1.00090553
2003-07-15;25.63;1.00090585
2003-07-16;25.62;1.00090553
2003-07-17;25.6;1.0009049
2003-07-18;25.63;1.00090585
2003-07-21;25.6;1.0009049
2003-07-22;25.58;1.00090427
2003-07-23;25.56;1.00090364
2003-07-24;24.18;1.00085974
2003-07-25;24.19;1.00086006
2003-07-28;24.18;1.00085974
2003-07-29;24.18;1.00085974
2003-07-30;24.19;1.00086006
2003-07-31;24.21;1.0008607
2003-08-01;24.21;1.0008607
2003-08-04;24.24;1.00086166
2003-08-05;24.24;1.00086166
2003-08-06;24.24;1.00086166
2003-08-07;24.22;1.00086102
2003-08-08;24.24;1.00086166
2003-08-11;24.25;1.00086198
2003-08-12;24.25;1.00086198
2003-08-13;24.23;1.00086134
2003-08-14;24.2;1.00086038
2003-08-15;24.2;1.00086038
2003-08-18;24.21;1.0008607
2003-08-19;24.2;1.00086038
2003-08-20;23.87;1.00084982
2003-08-21;21.71;1.00077995
2003-08-22;21.68;1.00077897
2003-08-25;21.67;1.00077865
2003-08-26;21.66;1.00077832
2003-08-27;21.69;1.0007793
2003-08-28;21.7;1.00077962
2003-08-29;21.69;1.0007793
2003-09-01;21.69;1.0007793
2003-09-02;21.69;1.0007793
2003-09-03;21.7;1.00077962
2003-09-04;21.7;1.00077962
2003-09-05;21.71;1.00077995
2003-09-08;21.71;1.00077995
2003-09-09;21.72;1.00078028
2003-09-10;21.72;1.00078028
2003-09-11;21.72;1.00078028
2003-09-12;21.73;1.0007806
2003-09-15;21.71;1.00077995
2003-09-16;21.67;1.00077865
2003-09-17;21.59;1.00077603
2003-09-18;19.69;1.00071349
2003-09-19;19.68;1.00071316
2003-09-22;19.7;1.00071382
2003-09-23;19.72;1.00071448
2003-09-24;19.72;1.00071448
2003-09-25;19.71;1.00071415
2003-09-26;19.71;1.00071415
2003-09-29;19.71;1.00071415
2003-09-30;19.71;1.00071415
2003-10-01;19.72;1.00071448
2003-10-02;19.73;1.00071481
2003-10-03;19.73;1.00071481
2003-10-06;19.72;1.00071448
2003-10-07;19.72;1.00071448
2003-10-08;19.72;1.00071448
2003-10-09;19.71;1.00071415
2003-10-10;19.73;1.00071481
2003-10-13;19.74;1.00071515
2003-10-14;19.74;1.00071515
2003-10-15;19.74;1.00071515
2003-10-16;19.75;1.00071548
2003-10-17;19.76;1.00071581
2003-10-20;19.75;1.00071548
2003-10-21;19.73;1.00071481
2003-10-22;19.69;1.00071349
2003-10-23;18.72;1.00068117
2003-10-24;18.7;1.00068051
2003-10-27;18.7;1.00068051
2003-10-28;18.7;1.00068051
2003-10-29;18.74;1.00068184
2003-10-30;18.74;1.00068184
2003-10-31;18.75;1.00068218
2003-11-03;18.74;1.00068184
2003-11-04;18.75;1.00068218
2003-11-05;18.76;1.00068251
2003-11-06;18.76;1.00068251
2003-11-07;18.75;1.00068218
2003-11-10;18.75;1.00068218
2003-11-11;18.75;1.00068218
2003-11-12;18.76;1.00068251
2003-11-13;18.76;1.00068251
2003-11-14;18.76;1.00068251
2003-11-17;18.76;1.00068251
2003-11-18;18.75;1.00068218
2003-11-19;18.73;1.00068151
2003-11-20;17.29;1.00063305
2003-11-21;17.28;1.00063272
2003-11-24;17.29;1.00063305
2003-11-25;17.27;1.00063238
2003-11-26;17.27;1.00063238
2003-11-27;17.26;1.00063204
2003-11-28;17.25;1.0006317
2003-12-01;17.23;1.00063102
2003-12-02;17.21;1.00063035
2003-12-03;17.22;1.00063068
2003-12-04;17.22;1.00063068
2003-12-05;17.22;1.00063068
2003-12-08;17.23;1.00063102
2003-12-09;17.22;1.00063068
2003-12-10;17.23;1.00063102
2003-12-11;17.21;1.00063035
2003-12-12;17.2;1.00063001
2003-12-15;17.2;1.00063001
2003-12-16;17.19;1.00062967
2003-12-17;17.18;1.00062933
2003-12-18;16.2;1.00059598
2003-12-19;16.23;1.00059701
2003-12-22;16.23;1.00059701
2003-12-23;16.24;1.00059735
2003-12-24;16.23;1.00059701
2003-12-26;16.22;1.00059667
2003-12-29;16.23;1.00059701
2003-12-30;16.24;1.00059735
2003-12-31;16.27;1.00059837
2004-01-02;16.26;1.00059803
2004-01-05;16.25;1.00059769
2004-01-06;16.24;1.00059735
2004-01-07;16.23;1.00059701
2004-01-08;16.22;1.00059667
2004-01-09;16.22;1.00059667
2004-01-12;16.22;1.00059667
2004-01-13;16.22;1.00059667
2004-01-14;16.22;1.00059667
2004-01-15;16.21;1.00059632
2004-01-16;16.2;1.00059598
2004-01-19;16.2;1.00059598
2004-01-20;16.2;1.00059598
2004-01-21;16.2;1.00059598
2004-01-22;16.23;1.00059701
2004-01-23;16.24;1.00059735
2004-01-26;16.23;1.00059701
2004-01-27;16.23;1.00059701
2004-01-28;16.21;1.00059632
2004-01-29;16.19;1.00059564
2004-01-30;16.22;1.00059667
2004-02-02;16.22;1.00059667
2004-02-03;16.22;1.00059667
2004-02-04;16.22;1.00059667
2004-02-05;16.22;1.00059667
2004-02-06;16.21;1.00059632
2004-02-09;16.2;1.00059598
2004-02-10;16.19;1.00059564
2004-02-11;16.18;1.0005953
2004-02-12;16.2;1.00059598
2004-02-13;16.23;1.00059701
2004-02-16;16.24;1.00059735
2004-02-17;16.24;1.00059735
2004-02-18;16.24;1.00059735
2004-02-19;16.23;1.00059701
2004-02-20;16.25;1.00059769
2004-02-25;16.24;1.00059735
2004-02-26;16.24;1.00059735
2004-02-27;16.24;1.00059735
2004-03-01;16.23;1.00059701
2004-03-02;16.23;1.00059701
2004-03-03;16.22;1.00059667
2004-03-04;16.21;1.00059632
2004-03-05;16.22;1.00059667
2004-03-08;16.23;1.00059701
2004-03-09;16.22;1.00059667
2004-03-10;16.23;1.00059701
2004-03-11;16.21;1.00059632
2004-03-12;16.21;1.00059632
2004-03-15;16.2;1.00059598
2004-03-16;16.2;1.00059598
2004-03-17;16.2;1.00059598
2004-03-18;15.99;1.0005888
2004-03-19;16.01;1.00058948
2004-03-22;16.05;1.00059085
2004-03-23;16.08;1.00059188
2004-03-24;16.04;1.00059051
2004-03-25;16.02;1.00058983
2004-03-26;16.02;1.00058983
2004-03-29;16.01;1.00058948
2004-03-30;16.0;1.00058914
2004-03-31;16.02;1.00058983
2004-04-01;16.03;1.00059017
2004-04-02;16.03;1.00059017
2004-04-05;16.03;1.00059017
2004-04-06;16.02;1.00058983
2004-04-07;16.01;1.00058948
2004-04-08;16.01;1.00058948
2004-04-12;16.0;1.00058914
2004-04-13;16.0;1.00058914
2004-04-14;15.96;1.00058777
2004-04-15;15.76;1.00058092
2004-04-16;15.72;1.00057955
2004-04-19;15.73;1.00057989
2004-04-20;15.73;1.00057989
2004-04-22;15.72;1.00057955
2004-04-23;15.72;1.00057955
2004-04-26;15.72;1.00057955
2004-04-27;15.71;1.0005792
2004-04-28;15.71;1.0005792
2004-04-29;15.7;1.00057886
2004-04-30;15.74;1.00058023
2004-05-03;15.72;1.00057955
2004-05-04;15.73;1.00057989
2004-05-05;15.71;1.0005792
2004-05-06;15.72;1.00057955
2004-05-07;15.71;1.0005792
2004-05-10;15.7;1.00057886
2004-05-11;15.7;1.00057886
2004-05-12;15.7;1.00057886
2004-05-13;15.7;1.00057886
2004-05-14;15.72;1.00057955
2004-05-17;15.71;1.0005792
2004-05-18;15.71;1.0005792
2004-05-19;15.7;1.00057886
2004-05-20;15.71;1.0005792
2004-05-21;15.73;1.00057989
2004-05-24;15.73;1.00057989
2004-05-25;15.72;1.00057955
2004-05-26;15.77;1.00058126
2004-05-27;15.81;1.00058263
2004-05-28;15.82;1.00058298
2004-05-31;15.81;1.00058263
2004-06-01;15.75;1.00058058
2004-06-02;15.74;1.00058023
2004-06-03;15.71;1.0005792
2004-06-04;15.75;1.00058058
2004-06-07;15.73;1.00057989
2004-06-08;15.71;1.0005792
2004-06-09;15.7;1.00057886
2004-06-11;15.7;1.00057886
2004-06-14;15.7;1.00057886
2004-06-15;15.71;1.0005792
2004-06-16;15.71;1.0005792
2004-06-17;15.71;1.0005792
2004-06-18;15.7;1.00057886
2004-06-21;15.72;1.00057955
2004-06-22;15.71;1.0005792
2004-06-23;15.7;1.00057886
2004-06-24;15.7;1.00057886
2004-06-25;15.69;1.00057852
2004-06-28;15.7;1.00057886
2004-06-29;15.7;1.00057886
2004-06-30;15.72;1.00057955
2004-07-01;15.71;1.0005792
2004-07-02;15.69;1.00057852
2004-07-05;15.69;1.00057852
2004-07-06;15.7;1.00057886
2004-07-07;15.69;1.00057852
2004-07-08;15.73;1.00057989
2004-07-09;15.77;1.00058126
2004-07-12;15.71;1.0005792
2004-07-13;15.71;1.0005792
2004-07-14;15.69;1.00057852
2004-07-15;15.71;1.0005792
2004-07-16;15.7;1.00057886
2004-07-19;15.7;1.00057886
2004-07-20;15.7;1.00057886
2004-07-21;15.71;1.0005792
2004-07-22;15.69;1.00057852
